record_type|record_id|source_year|source_file|source_sheet|row_number|category|entity_name|description|province|district|constituency|ward|zone|sector|project_site|status|amount_requested|amount_recommended|amount_approved|amount_disbursed|annual_fees|termly_fees|date_approved|date_disbursed|source_url|source_name|retrieved_at
cdf_record|2024_kafue_2024_cdf_submission_community_projects_0012|2024|kafue_2024_cdf_submission.xlsx|COMMUNITY PROJECTS|18|community_project|PROCUREMENT OF 2 MOTOR BIKE|PROCUREMENT OF 2 MOTOR BIKE|Lusaka|kafue|kafue|KAFUE CONSTITUENCY||PROCURMENT|KAFUE CONSTITUENCY|PROCUREMENT STAGE|||220000||||21.02.2024||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_community_projects_0013|2024|kafue_2024_cdf_submission.xlsx|COMMUNITY PROJECTS|19|community_project|PROCURMENT OF AN AMBULANCE|PROCUREMENT OF AMBUKANCE|Lusaka|kafue|kafue|KAFUE CONSTITUENCY||PROCURMENT|KAFUE CONSTITUENCY|PROCUREMENT STAGE|||2700000||||21.02.2024||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_community_projects_0014|2024|kafue_2024_cdf_submission.xlsx|COMMUNITY PROJECTS|20|community_project|CONSTURCTION OF A 1X3 CLASSROOM BLOCK AT SHIKOSWE SECONDARY|CONSTURCTION OF A CLASSROOM BLOCK|Lusaka|kafue|kafue|SHIKOSWE||EDUCATION|SHIKOSWE SECONDARY|PROCUREMENT STAGE|||1262748.32||||21.02.2024||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_community_projects_0015|2024|kafue_2024_cdf_submission.xlsx|COMMUNITY PROJECTS|21|community_project|COMPLETION OF SHATUMBU POLICE POST|COMPLET CONSTUCTION OF POLICE POST|Lusaka|kafue|kafue|CHISANKANE||SECURITY|SHATUMBU|PROCUREMENT STAGE|||120000||||21.02.2024||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_cdf_submission_community_projects_0016|2024|kafue_2024_cdf_submission.xlsx|COMMUNITY PROJECTS|22|community_project|CONSTRUCTION OF A 1X3 CLASSROOM BLOCK WITH 75 DESKS AT MTENDERE SCHOOL|CONSTRUCTION OF 1X3 CLASSROOM BLOCK|Lusaka|kafue|kafue|SHABUSALE||EDUCATION|MTENDERE COMBINED SCCHOOL|PROCUREMENT STAGE|||1100000||||21.02.2024||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 cdf submission|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0001|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|7|community_project|CONSTRUCTION OF KITCHEN & DINING HALL|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHIAWA|CHIAWA|EDUCATION|CHITENDE SECONDARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0002|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|8|community_project|DRILLING OF TWO BOREHOLESN & RENOVATION OF MARKET SHELTER|DRILLING OF TWO BOREHOLES & REHABILITATION OF MARKET SHELTER|LUSAKA|KAFUE|KAFUE|CHIAWA|MUGURAMENO|MARKETS|MUGURAMENO VILLAGE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0003|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|9|community_project|RENOVATION OF THE MARTENITY WING AND CONSTRUCTION OF STAFF HOUSES|RENOVATION & CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHIAWA|CHIAWA|HEALTH|CHIAWA RURAL HEALTH CENTER||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0004|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|10|community_project|DRILLING OF BOREHOLE|DRILLING OF BOREHOLE|LUSAKA|KAFUE|KAFUE|CHIAWA|CHIAWA|WATER & SANITATION|MAUNDA VILLAGE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0005|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|11|community_project|DRILLING OF BOREHOLE|DRILLING OF BOREHOLE|LUSAKA|KAFUE|KAFUE|CHIAWA|CHIAWA|WATER & SANITATION|CHIYABA VILLAGE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0006|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|12|community_project|CONSTRUCTION OF STAFF HOUSES|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHIAWA|CHIAWA|HEALTH|CHIAWA MINI HOSPITAL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0007|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|13|community_project|REHABILITATION OF A STAFF HOUSE|REHABILITATION|LUSAKA|KAFUE|KAFUE|CHIAWA|MUGURAMENO|HEALTH|MUGURAMENO HEALTH POST.||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0008|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|14|community_project|installation of cold storage facilite|installation|LUSAKA|KAFUE|KAFUE|chifwema|nakanga|MARKETS|nakanga market||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0009|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|15|community_project|construction of a community school|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|chifwema|chifwema|EDUCATION|chiposo village||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0010|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|16|community_project|CONSTRUCTION OF 1 X3 CLASSROOM BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KASENJE|ZONE 3|HEALTH|KAFUE NURSING SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0011|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|17|community_project|COMPLETION OF ABLUTION BLOCK|COMPLETION|LUSAKA|KAFUE|KAFUE|KASENJE|ZONE 4|EDUCATION|KASENJE PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0012|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|18|community_project|COMPLETION OF SCHOOL HALL|COMPLETION|LUSAKA|KAFUE|KAFUE|KASENJE|NABOYE|EDUCATION|NABOYE SECONDARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0013|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|19|community_project|CONSTRUCTION OF MATERNITY WING|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|SHIMABALA|ZONE 1|HEALTH|HETTY DENEN HEALTH POST||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0014|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|20|community_project|CONSTRUCTION OF WDC OFFICE|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|SHIMABALA|ZONE 2|COMMUNITY DEVELOPMENT|SHIMABALA||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0015|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|21|community_project|PROCUREMENT OF SCHOOL DESKS|PROCUREMENT|LUSAKA|KAFUE|KAFUE|SHIMABALA|ZONE 1|EDUCATION|HETTY DENEN SECONDARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0016|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|22|community_project|PROCUREMENT OF SCHOOL DESKS|PROCUREMENT|LUSAKA|KAFUE|KAFUE|SHIMABALA|ZONE 2|EDUCATION|CHIPONGWE PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0017|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|23|community_project|PROCUREMENT OF SCHOOL DESKS|PROCUREMENT|LUSAKA|KAFUE|KAFUE|SHIMABALA|ZONE 1|EDUCATION|HETTY DENEN PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0018|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|24|community_project|CONSTRUCTION OF MODERN ABLUTION BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|SHIMABALA|ZONE 4|HEALTH|HETTY DENEN HEALTH POST||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0019|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|25|community_project|CONSTRUCTION OF 1X4 CLASSROOM BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KABWEZA|NIL|EDUCATION|SHIMABALA CENTRAL PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0020|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|26|community_project|CONSTRUCTION OF 1X4 CLASSROOM BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KABWEZA|KABWEZA|EDUCATION|KABWEZA SECONDARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0021|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|27|community_project|CONSTRUCTION OF HEALTH FACILITY|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHISAKILA|CHISAKILA|HEALTH|CHISAKILA RURAL CENTER COMMUNITY||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0022|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|28|community_project|CONSTRUCTION OF 1X3 CLASSROOM AND THREE STAFF HOUSES|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHISAKILA|SHAMPEYO|EDUCATION|SHAMPEYO COMMUNITY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0023|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|29|community_project|COMPLETION OF A STAFF HOUSE AND ABLUTION BLOCK|COMPLETION|LUSAKA|KAFUE|KAFUE|CHISAKILA|CHISAKILA|EDUCATION|CHISAKILA PRIMARY SCHOOL.||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0024|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|30|community_project|CONSTRUCTION OF SCHOOL WALL FENCE|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|MUNGU|MUNGU|EDUCATION|MUNGU PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0025|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|31|community_project|CONSTRUCTION OF A MARKET|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|MUNGU|MUNGU|MARKETS|MUNGU COMMUNITY||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0026|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|32|community_project|CONSTRUCTION OF 1X4 CLASSROOM BLOCK AND ABLUTION BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|SHABUSALE|ZONE 10|EDUCATION|AFRICAN VISION OF HOPE CHRISTIAN SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0027|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|33|community_project|DRILLING OF BOREHOLE|DRILLING|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|WATER & SANITATION|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0028|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|34|community_project|CONSTRUCTION OF ROADS AND DRAINAGES|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|KAFUE|ROADS|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0029|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|35|community_project|CONSTRUCTION OF ABLUTION BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|HEALTH|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0030|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|36|community_project|CONSTRUCTION OF ABLUTION BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|HEALTH|KAFUE DAY SECONDARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0031|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|37|community_project|CONSTRUCTION OF ABLUTION BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|HEALTH|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0032|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|38|community_project|CONSTRUCTION OF WALL FENCE|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|EDUCATION|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0033|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|39|community_project|CONSTRUCTION OF A MARTENITY WING|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|HEALTH|KAFUE EAST HEALTH POST||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0034|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|40|community_project|CONSTRUCTION OF ABLUTION BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|HEALTH|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0035|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|41|community_project|CONSTRUCTION OF A 1X3 CLASSROOM BLOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|MUCHUTO B|EDUCATION|MUCHUTO BASIC SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0036|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|42|community_project|WATER CONNECTION|INSTALLATION OF WATER|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|WATER & SANITATION|KAFUE EAST HEALTH POST||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0037|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|43|community_project|CONSTRUCTION OF WALL FENCE|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|ZONE 1|EDUCATION|KASEBA PRIMARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0038|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|44|community_project|CONSTRUCTION OF 1X3 ABLUTION BLIOCK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|KAFUE|KALUNDU VIEW|EDUCATION|KALUNDU VIEW||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0039|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|45|community_project|OPENING NEW ROADS, DRAINAGES AND STREEY LIGHTS IN THE COMMUNITY|ROADS|LUSAKA|KAFUE|KAFUE|MATANDA|NANGONGWE|ROADS|KAFUE TOWN, NANGONGWE, KASEBA AND CHIMWEMWE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0040|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|46|community_project|CONSTRUCTION OF 1X4 CLASSROOM BLOVK|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|MATANDA|NANGONGWE|EDUCATION|NANGONGWE SECONDARY SCHOOL||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0041|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|47|community_project|CONSTRUCTION OF MODERN FEMALE AND MALE OUT-PATIENTS TOILETS|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|MATANDA|NIL|HEALTH|NANGONGWE URBAN CLINIC||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0042|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|48|community_project|COMPLETION OF PENDING WORKS|COMPLETION|LUSAKA|KAFUE|KAFUE|MATANDA|LUMUMBA|COMMUNITY DEVELOPMENT|KAFUE NAZARENE CHURCH||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0043|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|49|community_project|CONSTRUCTION OF A CHURCH|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|MATANDA|NANGONGWE|COMMUNITY DEVELOPMENT|NANGONGWE SDA CHURCH||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0044|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|50|community_project|DRILLING OF BOREHOLE|DRILLING|LUSAKA|KAFUE|KAFUE|CHITENDE|KANYANGALA|WATER & SANITATION|KANYANGALA VILLAGE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0045|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|51|community_project|DRILLING OF BOREHOLE|DRILLING|LUSAKA|KAFUE|KAFUE|CHIKUPI|CHIKUPI|WATER & SANITATION|5 ZONES IN CHIKUPI WARD||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0046|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|52|community_project|RURAL ELECTRIFICATION|ELECTRIFICATION|LUSAKA|KAFUE|KAFUE|CHIKUPI|CHIKUPI|ENERGY|5 ZONES IN CHIKUPI WARD||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0047|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|53|community_project|ROAD MAINTENANCE|MAINTENANCE|LUSAKA|KAFUE|KAFUE|CHIKUPI|CHIKUPI|ROADS|DEMU A AND SHAMBOLE VILLAGES||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0048|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|54|community_project|POLICE POST|INSTALLATION|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 7|SECURITY|SHAFTY FIVE COMMUNITY||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0049|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|55|community_project|CONSTRUCTION OF GRINDING MILL SHELTER|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 3|AGRICULTURE|CHISANKANE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0050|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|56|community_project|DRILLING OF A BOREHOLE|DRILLING|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 4|WATER & SANITATION|MWALITETA COMMUNITY||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0051|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|57|community_project|CONSTRUCTION OF A LAB, CERVICAL CANCER AND SCREENING ROOMS|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 3|HEALTH|CHISANKANE CLINIC||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0052|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|58|community_project|CONSTRUCTION OF MARKET|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 3|MARKETS|CHIPWALU VILLAGE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0053|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|59|community_project|RENOVATION OF WARD DEVELOPMENT COMMITTEE OFFICE|RENOVATION|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 2|SECURITY|WARD DEVELOPMENT OFFICE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0054|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|60|community_project|CONSTRUCTION OF POLICE POST|CONSTRUCTION|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 6|SECURITY|CHALALA||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0055|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|61|community_project|DRILLING A BOREHOLE|DRILLING|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 3|WATER & SANITATION|CHISOMPOLA VIILAGE||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
cdf_record|2024_kafue_2024_community_projects_community_projects_0056|2024|kafue_2024_community_projects.xlsx|COMMUNITY PROJECTS|62|community_project|DRILLING A BOREHOLE|DRILLING|LUSAKA|KAFUE|KAFUE|CHISANKANE|ZONE 5|WATER & SANITATION|MAHOPO CLINIC||||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 community projects|2026-09-11
